"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72493023230","2019-03-14T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","41","54","0.00",,,,"62","30.29","FEW:02 200","30.20","10.00","48","220",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/14/19 08:53:02 METAR KOAK 141653Z 22005KT 10SM FEW200 12/05 A3030 RMK AO2 SLP258 T01220050 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","36","58","0.00",,"-0.04","1","44","30.30","FEW:02 200","30.20","10.00","48","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11603/14/19 09:53:02 METAR KOAK 141753Z 23005KT 10SM FEW200 14/02 A3030 RMK AO2 SLP261 T01440022 10144 20033 51012 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","26","64","0.00",,,,"24","30.30","FEW:02 200","30.20","10.00","47","020",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09903/14/19 10:53:02 METAR KOAK 141853Z 02011KT 10SM FEW200 18/M03 A3030 RMK AO2 SLP261 T01781033 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","26","66","0.00",,,,"22","30.28","FEW:02 200","30.18","10.00","48","030","17","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10203/14/19 11:53:02 METAR KOAK 141953Z 03009G15KT 10SM FEW200 19/M03 A3028 RMK AO2 SLP255 T01891033 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","29","67","0.00",,"+0.04","8","24","30.26","FEW:02 200","30.16","10.00","50","050",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10503/14/19 12:53:02 METAR KOAK 142053Z 05007KT 10SM FEW200 19/M02 A3026 RMK AO2 SLP248 T01941017 58013 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","31","66","0.00",,,,"27","30.24","FEW:02 200","30.14","10.00","50","280",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09903/14/19 13:53:02 METAR KOAK 142153Z 28012KT 10SM FEW200 19/M01 A3024 RMK AO2 SLP239 T01891006 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","32","66","0.00",,,,"28","30.23","FEW:02 200","30.13","10.00","50","290",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/14/19 14:53:02 METAR KOAK 142253Z 29013KT 10SM FEW200 19/00 A3023 RMK AO2 SLP236 T01890000 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","41","63","0.00",,"+0.04","6","45","30.22","FEW:02 200","30.12","10.00","52","280",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11703/14/19 15:53:02 METAR KOAK 142353Z 28014KT 10SM FEW200 17/05 A3022 RMK AO2 SLP234 T01720050 10200 20144 56013 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","37","62","0.00",,,,"40","30.22","SCT:04 200","30.12","10.00","50","290","22","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/14/19 16:53:01 METAR KOAK 150053Z 29012G19KT 10SM SCT200 17/03 A3022 RMK AO2 SLP233 T01670028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","39","58","0.00",,,,"50","30.23","SCT:04 200","30.13","10.00","49","300",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09303/14/19 17:53:01 METAR KOAK 150153Z 30008KT 10SM SCT200 14/04 A3023 RMK AO2 SLP238 T01440039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","46","55","0.00",,"-0.02","3","72","30.24","SCT:04 200","30.15","10.00","50","290",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09903/14/19 18:53:02 METAR KOAK 150253Z 29006KT 10SM SCT200 13/08 A3025 RMK AO2 SLP242 T01280078 53007","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","43","54","0.00",,,,"67","30.24","FEW:02 200","30.15","10.00","49","330",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09303/14/19 19:53:02 METAR KOAK 150353Z 33004KT 10SM FEW200 12/06 A3025 RMK AO2 SLP242 T01220061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","45","54","0.00",,,,"72","30.25","FEW:02 200","30.15","10.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09303/14/19 20:53:02 METAR KOAK 150453Z 00000KT 10SM FEW200 12/07 A3025 RMK AO2 SLP244 T01220072","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","46","54","0.00",,"-0.01","3","75","30.26","CLR:00","30.16","10.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/14/19 21:53:02 METAR KOAK 150553Z 00000KT 10SM CLR 12/08 A3026 RMK AO2 SLP246 T01220078 10172 20117 53005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","49","53","0.00",,,,"86","30.26","FEW:02 10 SCT:04 200","30.16","10.00","51","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/14/19 22:53:02 METAR KOAK 150653Z 26005KT 10SM FEW010 SCT200 12/09 A3026 RMK AO2 SLP248 T01170094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","40","46","0.00",,,,"79","30.26","CLR:00","30.16","10.00","43","080",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/14/19 23:53:02 METAR KOAK 150753Z 08003KT 10SM CLR 08/04 A3026 RMK AO2 SLP247 T00780044 402000033","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"53",,,"30.16",,"6.1","0","-1.0","12","68","38","270","22","0.00","0","0.0","290","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 38AVERAGE STATION PRESSURE:30.160 MINIMUM SEA LEVEL PRESSURE:30.22 TIME OF OCCURRENCE:1732 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.1 24 HR AVG TEMP (F): 53DEPART FROM NORMAL: -1  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):68  LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0622","1815",,"2007-02-15"
"72493023230","2019-03-15T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","39","47","0.00",,"-0.01","3","74","30.27","CLR:00","30.17","10.00","43","060",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10103/15/19 00:53:02 METAR KOAK 150853Z 06004KT 10SM CLR 08/04 A3027 RMK AO2 SLP250 T00830039 53004 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","39","45","0.00",,,,"80","30.26","FEW:02 200","30.16","10.00","42","050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/15/19 01:53:02 METAR KOAK 150953Z 05003KT 10SM FEW200 07/04 A3026 RMK AO2 SLP246 T00720039 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","40","44","0.00",,,,"85","30.25","FEW:02 200","30.15","10.00","42","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/15/19 02:53:02 METAR KOAK 151053Z 03004KT 10SM FEW200 07/04 A3025 RMK AO2 SLP243 T00670044 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","40","44","0.00",,"+0.02","6","85","30.24","FEW:02 200","30.15","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11603/15/19 03:53:02 METAR KOAK 151153Z 00000KT 10SM FEW200 07/04 A3025 RMK AO2 SLP242 T00670044 10122 20061 56007 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","39","44","0.00",,,,"83","30.25","FEW:02 10","30.15","10.00","42","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/15/19 04:53:02 METAR KOAK 151253Z 03003KT 10SM FEW010 07/04 A3025 RMK AO2 SLP243 T00670039 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","39","43","0.00",,,,"86","30.26","FEW:02 10 FEW:02 200","30.16","10.00","41","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10503/15/19 05:53:02 METAR KOAK 151353Z 04004KT 10SM FEW010 FEW200 06/04 A3026 RMK AO2 SLP246 T00610039 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","39","43","0.00",,"-0.01","0","86","30.25","FEW:02 10 SCT:04 200","30.16","10.00","41","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11103/15/19 06:53:02 METAR KOAK 151453Z 00000KT 10SM FEW010 SCT200 06/04 A3026 RMK AO2 SLP245 T00610039 50002 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","43","51","0.00",,,,"74","30.27","FEW:02 200","30.17","10.00","47","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/15/19 07:53:02 METAR KOAK 151553Z 00000KT 10SM FEW200 11/06 A3027 RMK AO2 SLP250 T01060061 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","41","53","0.00",,,,"64","30.27","FEW:02 200","30.17","10.00","47","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/15/19 08:53:02 METAR KOAK 151653Z 20004KT 10SM FEW200 12/05 A3027 RMK AO2 SLP249 T01170050 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","41","54","0.00",,"-0.01","0","62","30.26","FEW:02 200","30.16","10.00","48","200",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11603/15/19 09:53:02 METAR KOAK 151753Z 20005KT 10SM FEW200 12/05 A3026 RMK AO2 SLP247 T01220050 10122 20050 50002 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","43","55","0.00",,,,"64","30.25","FEW:02 200","30.16","10.00","49","280",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/15/19 10:53:02 METAR KOAK 151853Z 28007KT 10SM FEW200 13/06 A3026 RMK AO2 SLP245 T01280061 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","47","57","0.00",,,,"69","30.24","FEW:02 200","30.14","10.00","52","270",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09803/15/19 11:53:02 METAR KOAK 151953Z 27006KT 10SM FEW200 14/08 A3024 RMK AO2 SLP240 T01390083 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","47","59","0.00",,"+0.05","8","64","30.22","FEW:02 200","30.12","10.00","53","250",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10403/15/19 12:53:02 METAR KOAK 152053Z 25007KT 10SM FEW200 15/08 A3022 RMK AO2 SLP232 T01500083 58016 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","46","62","0.00",,,,"56","30.17","CLR:00","30.07","10.00","54","260",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/15/19 13:53:02 METAR KOAK 152153Z 26008KT 10SM CLR 17/08 A3017 RMK AO2 SLP218 T01670078 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","41","67","0.00",,,,"39","30.16","CLR:00","30.06","10.00","54","290",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/15/19 14:53:02 METAR KOAK 152253Z 29009KT 10SM CLR 19/05 A3016 RMK AO2 SLP213 T01940050 (LM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","38","67","0.00",,"+0.06","6","35","30.15","CLR:00","30.05","10.00","53","290",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11403/15/19 15:53:02 METAR KOAK 152353Z 29008KT 10SM CLR 19/03 A3015 RMK AO2 SLP209 T01940033 10200 20122 56022 (ALT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T16:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","46","64","0.00",,,,"52","30.13","CLR:00","30.03","10.00","54","280",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/15/19 16:53:01 METAR KOAK 160053Z 28009KT 10SM CLR 18/08 A3013 RMK AO2 SLP204 T01780078","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T17:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","42","61","0.00",,,,"50","30.14","CLR:00","30.04","10.00","51","300",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/15/19 17:53:01 METAR KOAK 160153Z 30010KT 10SM CLR 16/06 A3014 RMK AO2 SLP205 T01610056","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T18:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","44","58","0.00",,"+0.00","5","60","30.14","CLR:00","30.05","10.00","51","310",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09603/15/19 18:53:02 METAR KOAK 160253Z 31006KT 10SM CLR 14/07 A3015 RMK AO2 SLP208 T01440067 55001","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T19:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","44","57","0.00",,,,"62","30.16","CLR:00","30.06","10.00","50","300",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/15/19 19:53:02 METAR KOAK 160353Z 30008KT 10SM CLR 14/07 A3016 RMK AO2 SLP212 T01390067","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T20:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","46","56","0.00",,,,"70","30.16","CLR:00","30.07","10.00","51","300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/15/19 20:53:02 METAR KOAK 160453Z 30006KT 10SM CLR 13/08 A3017 RMK AO2 SLP214 T01330078","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T21:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","49","55","0.00",,"-0.03","1","80","30.17","CLR:00","30.08","10.00","52","290",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/15/19 21:53:02 METAR KOAK 160553Z 29005KT 10SM CLR 13/09 A3018 RMK AO2 SLP218 T01280094 10200 20128 51009","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T22:53:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","46","51","0.00",,,,"83","30.16","CLR:00","30.06","10.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09003/15/19 22:53:02 METAR KOAK 160653Z 00000KT 10SM CLR 11/08 A3016 RMK AO2 SLP212 T01060078","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
"72493023230","2019-03-15T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","42","50","0.00",,,,"74","30.17","CLR:00","30.07","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10003/15/19 23:53:02 METAR KOAK 160753Z 00000KT 10SM CLR 10/06 A3017 RMK AO2 SLP216 T01000056 402000050","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-02-15"
